Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Attack Length,Target
tcp,39.144.22.100,192.168.3.52,23515,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23518,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33970,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33971,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23527,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23523,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33972,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23525,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23531,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23528,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33973,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23526,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23520,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23529,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23530,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33974,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33975,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33977,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23534,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23532,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23535,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,33976,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23536,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35409,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35407,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23541,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35404,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23533,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35410,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,8622,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23537,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23546,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23539,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35406,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35408,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23538,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23540,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35405,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23545,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23544,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,62236,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35411,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23557,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23542,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23552,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35412,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23555,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35415,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23548,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,8631,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23547,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23554,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23543,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35413,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35414,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23549,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23553,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23556,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23561,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24990,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35416,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23550,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23551,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23558,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24988,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23560,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35417,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24989,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,23559,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35418,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24992,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24991,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24993,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24996,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35421,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24998,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35419,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35422,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24995,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35420,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24997,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,8655,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,8650,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25000,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35423,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24994,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,24999,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,8652,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25001,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25002,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25003,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35424,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35425,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35429,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35427,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25010,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25004,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35433,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25009,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35430,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35428,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25007,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25008,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,8664,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35426,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,8661,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25006,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35431,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35432,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25005,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,65207,60,0,0
tcp,39.144.22.100,192.168.3.52,25012,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35434,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25013,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25011,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25015,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35436,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25014,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35435,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25016,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25019,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25017,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,10108,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25020,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,10111,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35440,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35439,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35437,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35438,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25018,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35444,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25021,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35442,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35441,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35443,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25022,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25024,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,25023,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,35445,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,10110,6363,64,0,0
tcp,39.144.22.100,192.168.3.52,10118,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,27985,60,0,0
tcp,192.168.3.52,39.144.22.100,6363,27987,60,0,0
tcp,39.144.22.100,192.168.3.52,10113,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10113,60,0,0
tcp,39.144.22.100,192.168.3.52,35446,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35446,60,0,0
tcp,39.144.22.100,192.168.3.52,10120,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10120,60,0,0
tcp,39.144.22.100,192.168.3.52,10114,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10114,60,0,0
tcp,39.144.22.100,192.168.3.52,35447,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35447,60,0,0
tcp,39.144.22.100,192.168.3.52,25025,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25025,60,0,0
tcp,39.144.22.100,192.168.3.52,35448,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35448,60,0,0
tcp,39.144.22.100,192.168.3.52,25026,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25026,60,0,0
tcp,39.144.22.100,192.168.3.52,25029,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25029,60,0,0
tcp,39.144.22.100,192.168.3.52,10115,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10115,60,0,0
tcp,39.144.22.100,192.168.3.52,35449,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35449,60,0,0
tcp,39.144.22.100,192.168.3.52,25027,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25027,60,0,0
tcp,39.144.22.100,192.168.3.52,10119,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10119,60,0,0
tcp,39.144.22.100,192.168.3.52,10123,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10123,60,0,0
tcp,39.144.22.100,192.168.3.52,25031,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25031,60,0,0
tcp,39.144.22.100,192.168.3.52,25028,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25028,60,0,0
tcp,39.144.22.100,192.168.3.52,35451,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35451,60,0,0
tcp,39.144.22.100,192.168.3.52,35450,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35450,60,0,0
tcp,39.144.22.100,192.168.3.52,25030,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25030,60,0,0
tcp,39.144.22.100,192.168.3.52,65207,6363,52,0,0
tcp,192.168.3.52,39.144.22.100,6363,2718,60,0,0
tcp,192.168.3.52,39.144.22.100,6363,2712,60,0,0
tcp,192.168.3.52,39.144.22.100,6363,2708,60,0,0
tcp,192.168.3.52,39.144.22.100,6363,2720,60,0,0
tcp,192.168.3.52,39.144.22.100,6363,2711,60,0,0
tcp,39.144.22.100,192.168.3.52,35453,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35453,60,0,0
tcp,39.144.22.100,192.168.3.52,25032,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25032,60,0,0
tcp,39.144.22.100,192.168.3.52,25035,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25035,60,0,0
tcp,39.144.22.100,192.168.3.52,25038,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25038,60,0,0
tcp,39.144.22.100,192.168.3.52,25036,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25036,60,0,0
tcp,192.168.3.52,39.144.22.100,6363,2714,60,0,0
tcp,192.168.3.52,39.144.22.100,6363,2707,60,0,0
tcp,39.144.22.100,192.168.3.52,35452,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35452,60,0,0
tcp,39.144.22.100,192.168.3.52,25039,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25039,60,0,0
tcp,39.144.22.100,192.168.3.52,25037,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25037,60,0,0
tcp,39.144.22.100,192.168.3.52,25034,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25034,60,0,0
tcp,39.144.22.100,192.168.3.52,25033,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25033,60,0,0
tcp,39.144.22.100,192.168.3.52,25040,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25040,60,0,0
tcp,39.144.22.100,192.168.3.52,35454,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35454,60,0,0
tcp,39.144.22.100,192.168.3.52,25042,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25042,60,0,0
tcp,39.144.22.100,192.168.3.52,25041,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25041,60,0,0
tcp,39.144.22.100,192.168.3.52,35455,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35455,60,0,0
tcp,39.144.22.100,192.168.3.52,35456,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35456,60,0,0
tcp,39.144.22.100,192.168.3.52,25049,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25049,60,0,0
tcp,39.144.22.100,192.168.3.52,25046,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25046,60,0,0
tcp,39.144.22.100,192.168.3.52,26476,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26476,60,0,0
tcp,39.144.22.100,192.168.3.52,25045,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25045,60,0,0
tcp,39.144.22.100,192.168.3.52,25047,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25047,60,0,0
tcp,39.144.22.100,192.168.3.52,35458,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35458,60,0,0
tcp,39.144.22.100,192.168.3.52,25043,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25043,60,0,0
tcp,39.144.22.100,192.168.3.52,25044,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25044,60,0,0
tcp,39.144.22.100,192.168.3.52,35457,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35457,60,0,0
tcp,39.144.22.100,192.168.3.52,35459,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35459,60,0,0
tcp,39.144.22.100,192.168.3.52,27987,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26479,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26479,60,0,0
tcp,39.144.22.100,192.168.3.52,27985,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25048,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,25048,60,0,0
tcp,39.144.22.100,192.168.3.52,26483,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26483,60,0,0
tcp,39.144.22.100,192.168.3.52,35461,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35461,60,0,0
tcp,39.144.22.100,192.168.3.52,26481,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26481,60,0,0
tcp,39.144.22.100,192.168.3.52,35460,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35460,60,0,0
tcp,39.144.22.100,192.168.3.52,26484,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26484,60,0,0
tcp,39.144.22.100,192.168.3.52,35465,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35465,60,0,0
tcp,39.144.22.100,192.168.3.52,10120,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26487,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26487,60,0,0
tcp,39.144.22.100,192.168.3.52,35447,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35446,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26477,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26477,60,0,0
tcp,39.144.22.100,192.168.3.52,10113,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35462,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35462,60,0,0
tcp,39.144.22.100,192.168.3.52,26486,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26486,60,0,0
tcp,39.144.22.100,192.168.3.52,26480,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26480,60,0,0
tcp,39.144.22.100,192.168.3.52,10157,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10157,60,0,0
tcp,39.144.22.100,192.168.3.52,35463,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35463,60,0,0
tcp,39.144.22.100,192.168.3.52,35464,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,35464,60,0,0
tcp,39.144.22.100,192.168.3.52,26478,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26478,60,0,0
tcp,39.144.22.100,192.168.3.52,10158,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10158,60,0,0
tcp,39.144.22.100,192.168.3.52,26485,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26485,60,0,0
tcp,39.144.22.100,192.168.3.52,26482,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26482,60,0,0
tcp,39.144.22.100,192.168.3.52,36892,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36892,60,0,0
tcp,39.144.22.100,192.168.3.52,25026,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25025,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25027,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10114,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35448,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25029,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10115,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25028,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35451,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10123,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25030,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35449,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10119,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25031,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,2720,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35453,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25032,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,2711,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,2708,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,2712,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25035,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,2718,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35456,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25040,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25049,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26488,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26488,60,0,0
tcp,39.144.22.100,192.168.3.52,35454,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26491,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26491,60,0,0
tcp,39.144.22.100,192.168.3.52,25046,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26476,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25038,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35450,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,2714,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,2707,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26490,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26490,60,0,0
tcp,39.144.22.100,192.168.3.52,25036,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10160,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10160,60,0,0
tcp,39.144.22.100,192.168.3.52,26494,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26494,60,0,0
tcp,39.144.22.100,192.168.3.52,36893,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36893,60,0,0
tcp,39.144.22.100,192.168.3.52,35452,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25039,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10165,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,10165,60,0,0
tcp,39.144.22.100,192.168.3.52,26493,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26493,60,0,0
tcp,39.144.22.100,192.168.3.52,25042,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25037,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26489,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26489,60,0,0
tcp,39.144.22.100,192.168.3.52,26492,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26492,60,0,0
tcp,39.144.22.100,192.168.3.52,35455,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25041,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25033,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25034,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26499,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26499,60,0,0
tcp,39.144.22.100,192.168.3.52,26495,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26495,60,0,0
tcp,39.144.22.100,192.168.3.52,25045,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,36895,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36895,60,0,0
tcp,39.144.22.100,192.168.3.52,36894,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36894,60,0,0
tcp,39.144.22.100,192.168.3.52,26496,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26496,60,0,0
tcp,39.144.22.100,192.168.3.52,25043,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26479,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26502,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26502,60,0,0
tcp,39.144.22.100,192.168.3.52,26506,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26506,60,0,0
tcp,39.144.22.100,192.168.3.52,26501,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26501,60,0,0
tcp,39.144.22.100,192.168.3.52,35459,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,36898,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36898,60,0,0
tcp,39.144.22.100,192.168.3.52,36897,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36897,60,0,0
tcp,39.144.22.100,192.168.3.52,36900,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36900,60,0,0
tcp,39.144.22.100,192.168.3.52,25047,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26497,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26497,60,0,0
tcp,39.144.22.100,192.168.3.52,35458,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,36901,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36901,60,0,0
tcp,39.144.22.100,192.168.3.52,26510,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26510,60,0,0
tcp,39.144.22.100,192.168.3.52,26503,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26503,60,0,0
tcp,39.144.22.100,192.168.3.52,26509,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26509,60,0,0
tcp,39.144.22.100,192.168.3.52,25044,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26500,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26500,60,0,0
tcp,39.144.22.100,192.168.3.52,35457,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26508,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26508,60,0,0
tcp,39.144.22.100,192.168.3.52,36899,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36899,60,0,0
tcp,39.144.22.100,192.168.3.52,26504,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26504,60,0,0
tcp,39.144.22.100,192.168.3.52,36896,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36896,60,0,0
tcp,39.144.22.100,192.168.3.52,26505,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26505,60,0,0
tcp,39.144.22.100,192.168.3.52,26507,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26507,60,0,0
tcp,39.144.22.100,192.168.3.52,26498,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26498,60,0,0
tcp,39.144.22.100,192.168.3.52,35465,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26484,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35461,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26514,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26514,60,0,0
tcp,39.144.22.100,192.168.3.52,26481,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26487,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26511,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26511,60,0,0
tcp,39.144.22.100,192.168.3.52,26512,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,26512,60,0,0
tcp,39.144.22.100,192.168.3.52,35462,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,36902,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36902,60,0,0
tcp,39.144.22.100,192.168.3.52,35460,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,25048,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,35463,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26483,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,36903,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,36903,60,0,0
tcp,39.144.22.100,192.168.3.52,26477,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10157,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26486,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26480,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,10158,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,26485,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,36892,6363,52,0,0
tcp,39.144.22.100,192.168.3.52,11624,6363,64,0,0
tcp,192.168.3.52,39.144.22.100,6363,11624,60,0,0
tcp,39.144.22.100,192.168.3.52,26513,6363,64,0,0
